category,building
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/training/misc/ADE_train_00013265
category,building
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/training/misc/ADE_train_00013313
category,building
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/training/misc/ADE_train_00013387
category,building
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/training/misc/ADE_train_00013411
category,building
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/training/misc/ADE_train_00013412
category,building
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/training/misc/ADE_train_00013464
category,building
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/training/misc/ADE_train_00013477
category,building
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/training/misc/ADE_train_00013503
category,building
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/training/misc/ADE_train_00013508
category,building
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/training/misc/ADE_train_00013521
category,building
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/training/misc/ADE_train_00013538
category,building
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/training/misc/ADE_train_00013659
category,building
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/training/misc/ADE_train_00013661
category,building
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/training/misc/ADE_train_00013682
category,building
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/training/misc/ADE_train_00013689
category,building
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/training/misc/ADE_train_00013713
category,building
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/training/misc/ADE_train_00013758
category,building
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/training/misc/ADE_train_00013761
category,building
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/training/o/outhouse/outdoor/ADE_train_00014195
category,building
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/training/outliers/acropolis/ADE_train_00014217
category,building
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/training/outliers/arbor/ADE_train_00014233
category,building
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/training/outliers/arbor/ADE_train_00014239
category,building
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/training/outliers/backstage_outdoor/ADE_train_00014299
category,building
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/training/outliers/bay/ADE_train_00014366
category,building
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/training/outliers/country_house/ADE_train_00014417
category,building
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/training/outliers/farm_building/ADE_train_00014452
category,building
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/training/outliers/farm_building/ADE_train_00014453
category,building
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/training/outliers/farmhouse/ADE_train_00014459
category,building
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/training/outliers/guesthouse/ADE_train_00014519
category,building
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/training/outliers/guesthouse/ADE_train_00014521
category,building
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/training/outliers/housing_estate/ADE_train_00014538
category,building
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/training/outliers/landing_strip/ADE_train_00014579
category,building
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/training/outliers/seaside/ADE_train_00014676
category,building
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/training/outliers/seaside/ADE_train_00014680
category,building
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/training/outliers/shore/ADE_train_00014712
category,building
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/training/outliers/sidewalk/ADE_train_00014736
category,building
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/training/outliers/snowbank/ADE_train_00014749
category,building
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/training/outliers/streetcar_track/ADE_train_00014778
category,building
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/training/outliers/streetcar_track/ADE_train_00014780
category,building
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/training/outliers/tidal_basin/ADE_train_00014824
category,building
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/training/outliers/tiltyard/ADE_train_00014839
category,building
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/training/outliers/truck_stop/ADE_train_00014863
category,building
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/training/outliers/upper_balcony/ADE_train_00014872
category,building
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/training/outliers/walkway/ADE_train_00014888
category,building
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/training/outliers/walkway/ADE_train_00014896
category,building
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/training/outliers/water_fountain/ADE_train_00014911
category,building
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/training/p/pasture/ADE_train_00015268
category,building
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/training/p/pasture/ADE_train_00015270
category,building
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/training/p/patio/ADE_train_00015293
category,building
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/training/p/playground/ADE_train_00015371
category,building
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/training/r/racecourse/ADE_train_00015653
category,building
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/training/r/railway_yard/ADE_train_00015662
category,building
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/training/r/ranch/ADE_train_00015680
category,building
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/training/r/residential_neighborhood/ADE_train_00015784
category,building
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/training/r/resort/ADE_train_00015791
category,building
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/training/r/river/ADE_train_00015878
category,building
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/training/r/roof_garden/ADE_train_00015939
category,building
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/training/r/roundabout/ADE_train_00015989
category,building
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/training/r/runway/ADE_train_00016042
category,building
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/training/r/runway/ADE_train_00016043
category,building
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/training/s/sandbar/ADE_train_00016076
category,building
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/training/s/schoolyard/ADE_train_00016145
category,building
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/training/s/seawall/ADE_train_00016161
category,building
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/training/s/ski_resort/ADE_train_00016326
category,building
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/training/s/ski_resort/ADE_train_00016332
category,building
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/training/s/ski_slope/ADE_train_00016349
category,building
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/training/s/skyscraper/ADE_train_00016363
category,building
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/training/s/skyscraper/ADE_train_00016364
category,building
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/training/s/skyscraper/ADE_train_00016374
category,building
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/training/s/skyscraper/ADE_train_00016382
category,building
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/training/s/skyscraper/ADE_train_00016388
category,building
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/training/s/skyscraper/ADE_train_00016396
category,building
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/training/s/skyscraper/ADE_train_00016423
category,building
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/training/s/skyscraper/ADE_train_00016435
category,building
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/training/s/skyscraper/ADE_train_00016436
category,building
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/training/s/skyscraper/ADE_train_00016437
category,building
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/training/s/skyscraper/ADE_train_00016441
category,building
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/training/s/skyscraper/ADE_train_00016449
category,building
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/training/s/skyscraper/ADE_train_00016454
category,building
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/training/s/skyscraper/ADE_train_00016455
category,building
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/training/s/skyscraper/ADE_train_00016463
category,building
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/training/s/skyscraper/ADE_train_00016464
category,building
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/training/s/skyscraper/ADE_train_00016475
category,building
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/training/s/skyscraper/ADE_train_00016495
category,building
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/training/s/skyscraper/ADE_train_00016501
category,building
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/training/s/skyscraper/ADE_train_00016517
category,building
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/training/s/skyscraper/ADE_train_00016533
category,building
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/training/s/skyscraper/ADE_train_00016536
category,building
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/training/s/skyscraper/ADE_train_00016549
category,building
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/training/s/skyscraper/ADE_train_00016553
category,building
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/training/s/skyscraper/ADE_train_00016566
category,building
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/training/s/skyscraper/ADE_train_00016568
category,building
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/training/s/skyscraper/ADE_train_00016588
category,building
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/training/s/skyscraper/ADE_train_00016597
category,building
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/training/s/skyscraper/ADE_train_00016613
category,building
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/training/s/skyscraper/ADE_train_00016640
category,building
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/training/s/skyscraper/ADE_train_00016657
category,building
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/training/s/skyscraper/ADE_train_00016663
category,building
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/training/s/skyscraper/ADE_train_00016669
category,building
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/training/s/skywalk/outdoor/ADE_train_00016677
category,building
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/training/s/slum/ADE_train_00016683
category,building
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/training/s/slum/ADE_train_00016690
category,building
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/training/s/snowfield/ADE_train_00016702
category,building
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/training/s/stadium/baseball/ADE_train_00016745
category,building
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/training/s/stadium/baseball/ADE_train_00016751
category,building
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/training/s/starting_gate/ADE_train_00016839
category,building
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/training/s/street/ADE_train_00018029
category,building
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/training/s/street/ADE_train_00018639
category,building
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/training/s/street/ADE_train_00018648
category,building
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/training/s/street/ADE_train_00018653
category,building
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/training/s/street/ADE_train_00018655
category,building
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/training/s/street/ADE_train_00018658
category,building
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/training/s/street/ADE_train_00018682
category,building
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/training/s/street/ADE_train_00018695
category,building
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/training/s/street/ADE_train_00018739
category,building
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/training/s/street/ADE_train_00018742
category,building
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/training/s/street/ADE_train_00018746
category,building
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/training/s/street/ADE_train_00018759
category,building
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/training/s/street/ADE_train_00018767
category,building
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/training/s/street/ADE_train_00018778
category,building
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/training/s/street/ADE_train_00018788
category,building
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/training/s/street/ADE_train_00018789
category,building
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/training/s/street/ADE_train_00018793
category,building
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/training/s/street/ADE_train_00018804
category,building
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/training/s/street/ADE_train_00018823
category,building
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/training/s/street/ADE_train_00018827
category,building
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/training/s/street/ADE_train_00018855
category,building
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/training/s/street/ADE_train_00018856
category,building
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/training/s/street/ADE_train_00018857
category,building
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/training/s/street/ADE_train_00018860
category,building
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/training/s/street/ADE_train_00018867
category,building
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/training/s/street/ADE_train_00018883
category,building
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/training/s/street/ADE_train_00018895
category,building
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/training/s/strip_mall/ADE_train_00018897
category,building
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/training/s/student_residence/ADE_train_00018916
category,building
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/training/s/swimming_pool/outdoor/ADE_train_00019046
category,building
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/training/s/swimming_pool/outdoor/ADE_train_00019051
category,building
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/training/t/tennis_court/outdoor/ADE_train_00019134
category,building
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/training/t/tennis_court/outdoor/ADE_train_00019136
category,building
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/training/t/tennis_court/outdoor/ADE_train_00019137
category,building
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/training/t/tower/ADE_train_00019250
category,building
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/training/t/town_house/ADE_train_00019275
category,building
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/training/t/train_railway/ADE_train_00019315
category,building
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/training/t/train_station/outdoor/ADE_train_00019321
category,building
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/training/t/tunnel/road_outdoor/ADE_train_00019381
category,building
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/training/v/valley/ADE_train_00019437
category,building
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/training/v/valley/ADE_train_00019447
category,building
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/training/v/valley/ADE_train_00019463
category,building
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/training/v/village/ADE_train_00019554
category,building
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/training/v/village/ADE_train_00019555
category,building
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/training/v/vineyard/ADE_train_00019569
category,building
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/training/w/water_tower/ADE_train_00019791
category,building
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/training/w/water_tower/ADE_train_00019800
category,building
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/training/w/water_treatment_plant/outdoor/ADE_train_00019809
category,building
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/training/w/wharf/ADE_train_00019954
category,building
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/training/w/wheat_field/ADE_train_00019958
category,building
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/training/w/windmill/ADE_train_00019999
category,building
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/validation/a/arrival_gate/outdoor/ADE_val_00000031
category,building
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/validation/a/arrival_gate/outdoor/ADE_val_00000032
category,building
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/validation/b/battlement/ADE_val_00000110
category,building
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/validation/b/beach/ADE_val_00000112
category,building
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/validation/b/bedroom/ADE_val_00000127
category,building
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/validation/b/bleachers/outdoor/ADE_val_00000189
category,building
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/validation/d/drill_rig/ADE_val_00000334
category,building
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/validation/f/field/cultivated/ADE_val_00000349
category,building
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/validation/h/highway/ADE_val_00000405
category,building
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/validation/h/highway/ADE_val_00000410
category,building
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/validation/h/house/ADE_val_00000437
category,building
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/validation/k/kasbah/ADE_val_00000454
category,building
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/validation/l/lake/natural/ADE_val_00000491
category,building
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/validation/l/levee/ADE_val_00000498
category,building
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/validation/misc/ADE_val_00000619
category,building
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/validation/outliers/bathhouse_outdoor/ADE_val_00000660
category,building
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/validation/outliers/tiltyard/ADE_val_00000682
category,building
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/validation/outliers/waterway/ADE_val_00000686
category,building
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/validation/r/ruin/ADE_val_00000738
category,building
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/validation/s/skyscraper/ADE_val_00000764
category,building
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/validation/s/street/ADE_val_00000862
category,building
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/validation/s/street/ADE_val_00000866
category,building
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/validation/y/yard/ADE_val_00000931
category,building
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/validation/c/coast/ADE_val_00000945
category,building
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/validation/s/skyscraper/ADE_val_00000991
category,building
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/validation/a/air_base/ADE_val_00001003
category,building
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/validation/a/airport/airport/ADE_val_00001005
category,building
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/validation/a/amphitheater/ADE_val_00001017
category,building
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/validation/b/bazaar/outdoor/ADE_val_00001111
category,building
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/validation/c/campus/ADE_val_00001221
category,building
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/validation/c/canal/urban/ADE_val_00001222
category,building
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/validation/c/coast/ADE_val_00001260
category,building
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/validation/c/coast_road/ADE_val_00001262
category,building
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/validation/f/flood/ADE_val_00001357
category,building
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/validation/h/house/ADE_val_00001436
category,building
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/validation/i/industrial_park/ADE_val_00001443
category,building
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/validation/misc/ADE_val_00001628
category,building
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/validation/misc/ADE_val_00001629
category,building
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/validation/n/nuclear_power_plant/outdoor/ADE_val_00001637
category,building
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/validation/outliers/housing_project/ADE_val_00001668
category,building
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/validation/s/skyscraper/ADE_val_00001757
category,building
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/validation/s/skyscraper/ADE_val_00001759
category,building
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/validation/s/skyscraper/ADE_val_00001762
category,building
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/validation/t/town_house/ADE_val_00001891
category,building
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/validation/v/valley/ADE_val_00001899
category,building
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/validation/v/valley/ADE_val_00001900
category,building
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/validation/v/vineyard/ADE_val_00001905
category,building
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/validation/a/arrival_gate/outdoor/ADE_val_00001935
category,building
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/validation/misc/ADE_val_00001978
category,building
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/training/k/kitchen/ADE_train_00000596
category,canister
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/training/k/kitchen/ADE_train_00000599
category,canister
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/training/k/kitchen/ADE_train_00000633
category,canister
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/training/k/kitchen/ADE_train_00000635
category,canister
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/training/c/conference_room/ADE_train_00006086
category,canister
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/training/k/kitchen/ADE_train_00010192
category,canister
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/training/k/kitchen/ADE_train_00010194
category,canister
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/training/k/kitchen/ADE_train_00010195
category,canister
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/training/k/kitchen/ADE_train_00010208
category,canister
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/training/k/kitchen/ADE_train_00010239
category,canister
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/training/k/kitchen/ADE_train_00010265
category,canister
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/training/k/kitchen/ADE_train_00010273
category,canister
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/training/k/kitchen/ADE_train_00010274
category,canister
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/training/k/kitchen/ADE_train_00010296
category,canister
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/training/k/kitchen/ADE_train_00010304
category,canister
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/training/k/kitchen/ADE_train_00010312
category,canister
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/training/k/kitchen/ADE_train_00010328
category,canister
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/training/k/kitchen/ADE_train_00010343
category,canister
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/training/k/kitchen/ADE_train_00010356
category,canister
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/training/k/kitchen/ADE_train_00010375
category,canister
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/training/k/kitchen/ADE_train_00010400
category,canister
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/training/k/kitchen/ADE_train_00010403
category,canister
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/training/k/kitchen/ADE_train_00010405
category,canister
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/training/k/kitchen/ADE_train_00010429
category,canister
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/training/k/kitchen/ADE_train_00010451
category,canister
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/training/k/kitchen/ADE_train_00010454
category,canister
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/training/k/kitchen/ADE_train_00010457
category,canister
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/training/k/kitchen/ADE_train_00010472
category,canister
filepath,../../adeContext-datasets/ADE20K/ADE20K_2016_07_26/images/training/k/kitchen/ADE_train_00010481
category,canister
